year_film,film,film_key,release_month,query,status,matched_title,matched_vanity,matched_release_year,tomatometer_rating,audience_rating,poster_url,rt_url,match_score,match_reason,rt_updated_at,fetched_at,error_message
2017,Lady Bird,lady bird,11.0,Lady Bird,matched,Lady Bird,lady_bird,2017,99,79,https://resizing.flixster.com/LOtla2hZ_dEZ8mLjLKYYUX5NLyo=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzI4MjU0NjdiLTMwYTQtNDVmNy1hYjdjLWYwNTk5NTc0MGQ3MC53ZWJw,https://www.rottentomatoes.com/m/lady_bird,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T18:51:22.110Z,2026-04-10T00:05:42.712409+00:00,
2017,Phantom Thread,phantom thread,12.0,Phantom Thread,matched,Phantom Thread,phantom_thread,2017,91,71,https://resizing.flixster.com/bFDoqmvPGUHzolVNXKvypEFD3ao=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzUzYjUyMzY1LWRhNzMtNDcyYS05ZjY4LWVmMzA0MjA5ZTY5Yy53ZWJw,https://www.rottentomatoes.com/m/phantom_thread,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T22:49:00.150Z,2026-04-10T00:05:42.712409+00:00,
2017,The Post,the post,12.0,The Post,matched,The Post,the_post,2017,88,74,https://resizing.flixster.com/b1_Zsvx8AowcizYoz8nLdhuc3bI=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2Y2ZjMyMTdiLTg4ZDItNGQ5ZS05ZjA0LTVlYjdlMmNiZWZlZC53ZWJw,https://www.rottentomatoes.com/m/the_post,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:12:57.526Z,2026-04-10T00:05:42.712409+00:00,
2017,The Shape of Water,the shape of water,12.0,The Shape of Water,matched,The Shape of Water,the_shape_of_water_2017,2017,92,73,https://resizing.flixster.com/a1USHwfsu8Hi78cwXv6MGWi2lOY=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2RmNjViZTE4LTQ1MGEtNDRhZC1hZTQwLWM4MTY4YTBmZmVlZi53ZWJw,https://www.rottentomatoes.com/m/the_shape_of_water_2017,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T13:37:13.797Z,2026-04-10T00:05:42.712409+00:00,
2017,"Three Billboards outside Ebbing, Missouri",three billboards outside ebbing missouri,11.0,"Three Billboards outside Ebbing, Missouri",matched,"Three Billboards Outside Ebbing, Missouri",three_billboards_outside_ebbing_missouri,2017,90,87,https://resizing.flixster.com/Zd8kHAMa3SRSR2WgqQLOpVJD_Wg=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzQ4NGIxYWEyLWU0ZjAtNGNhYy05YjM0LTViMGYwNzEwNWJmYy53ZWJw,https://www.rottentomatoes.com/m/three_billboards_outside_ebbing_missouri,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T13:22:10.473Z,2026-04-10T00:05:42.712409+00:00,
2018,A Star Is Born,a star is born,10.0,A Star Is Born,matched,A Star Is Born,a_star_is_born_2018,2018,90,80,https://resizing.flixster.com/jmpKZR-GAGYWjZpXu25ndlHpD7w=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzQyNWM2MmY3LTkyMTctNDU1YS1hNDk1LTBjNDBlNmE1NmQzZi53ZWJw,https://www.rottentomatoes.com/m/a_star_is_born_2018,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T01:58:28.371Z,2026-04-10T00:05:42.712409+00:00,
2018,BlacKkKlansman,blackkklansman,8.0,BlacKkKlansman,matched,BlacKkKlansman,blackkklansman,2018,96,83,https://resizing.flixster.com/KoCmKfVhBorDKVtN-DRHCOuJOY8=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzJiOWE0ZDFlLTAwMTctNGJlZS05OWYyLTU1NWQ3ZDk3OWUxZS53ZWJw,https://www.rottentomatoes.com/m/blackkklansman,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:40:01.652Z,2026-04-10T00:05:42.712409+00:00,
2018,Black Panther,black panther,2.0,Black Panther,matched,Black Panther,black_panther_2018,2018,96,79,https://resizing.flixster.com/KBlur3LaA-y1U1yt6_Y2uO25ozA=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzMxOGI1YzBhLWMyMjEtNGUxMS1iM2Q0LWQ4OGMyYzQyZjQyYS53ZWJw,https://www.rottentomatoes.com/m/black_panther_2018,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:01:59.468Z,2026-04-10T00:05:42.712409+00:00,
2018,Bohemian Rhapsody,bohemian rhapsody,11.0,Bohemian Rhapsody,matched,Bohemian Rhapsody,bohemian_rhapsody,2018,60,85,https://resizing.flixster.com/O_8EbgorSfj8YGWHPvQ2TQeVY0U=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2I4MTk1NWE1LTQ2YjctNDMxMC1hYWRjLTU3NjYzOGE2YWM0ZC53ZWJw,https://www.rottentomatoes.com/m/bohemian_rhapsody,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:59:35.107Z,2026-04-10T00:05:42.712409+00:00,
2018,Green Book,green book,11.0,Green Book,matched,Green Book,green_book,2018,77,92,https://resizing.flixster.com/jQBU3teZvGljzA2dVa4qp-3BXe0=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzM5ZGFmNTRhLThhM2EtNDM3Ny1iOGViLTk1ZDBhNWJiZTg0Ni53ZWJw,https://www.rottentomatoes.com/m/green_book,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:56:17.264Z,2026-04-10T00:05:42.712409+00:00,
2018,Roma,roma,11.0,Roma,matched,Roma,roma_2018,2018,96,72,https://resizing.flixster.com/MvoVTcwumpYhVPrgSTDR5MjP4lQ=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2RlZGU3NzUwLWI3ZDAtNGQyZS1iZGNmLTdhOWM2ODc1ZjMwNS53ZWJw,https://www.rottentomatoes.com/m/roma_2018,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T19:48:14.053Z,2026-04-10T00:05:42.712409+00:00,
2018,The Favourite,the favourite,11.0,The Favourite,matched,The Favourite,the_favourite_2018,2018,93,71,https://resizing.flixster.com/_DUuDQuAIxxHtAqvyvM8zR9vDOI=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzk4NTJmNjE1LTE4YjEtNDY1OC1iMWViLTg1YTFhYzJjOGM5Yy53ZWJw,https://www.rottentomatoes.com/m/the_favourite_2018,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T15:57:10.694Z,2026-04-10T00:05:42.712409+00:00,
2018,Vice,vice,12.0,Vice,matched,Vice,vice_2018,2018,64,61,https://resizing.flixster.com/WW-GFyqisJWPkYUc2dRuF8x4K-E=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2FlZDhlM2E2LWM0YjYtNDg4Yy05Y2FjLTQyMGMwNGM3ZDE2ZC53ZWJw,https://www.rottentomatoes.com/m/vice_2018,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T14:46:00.649Z,2026-04-10T00:05:42.712409+00:00,
2019,1917,1917,12.0,1917,matched,1917,1917_2019,2019,88,88,https://resizing.flixster.com/hu80cOh-9NU_eottnuVgtP_nW54=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2ZlMTgyZjNiLTIxMDQtNGE4Mi05ZjAxLTlhNjk3YTdkMDYxNi53ZWJw,https://www.rottentomatoes.com/m/1917_2019,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:02:24.336Z,2026-04-10T00:05:42.712409+00:00,
2019,Ford v Ferrari,ford v ferrari,11.0,Ford v Ferrari,matched,Ford v Ferrari,ford_v_ferrari,2019,92,98,https://resizing.flixster.com/57WJsL4p6a3Q0O-xSSbus4KI8X0=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzZjNWVkN2M3LTUyNjYtNGRhMi1hMjYxLWY5ZDc1MDViZDVhMS53ZWJw,https://www.rottentomatoes.com/m/ford_v_ferrari,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T17:07:13.422Z,2026-04-10T00:05:42.712409+00:00,
2019,Jojo Rabbit,jojo rabbit,10.0,Jojo Rabbit,matched,Jojo Rabbit,jojo_rabbit,2019,81,94,https://resizing.flixster.com/Gk3Rsra8pCfIegb-rwk_hQs5Nt4=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzgyNjc5YzczLTAyNmMtNDk5MC1iZDYzLWNmNDg4MjAwMDM2MC53ZWJw,https://www.rottentomatoes.com/m/jojo_rabbit,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T01:28:57.541Z,2026-04-10T00:05:42.712409+00:00,
2019,Joker,joker,10.0,Joker,matched,Joker,joker_2019,2019,68,89,https://resizing.flixster.com/YrgoDA1swmWoj7JbfGNWsJ1Y4vc=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzIzNjM3NmRhLWZiOWUtNGFjNC1hMTViLTM1ZWEzNWRkMzI1Zi53ZWJw,https://www.rottentomatoes.com/m/joker_2019,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:02:07.067Z,2026-04-10T00:05:42.712409+00:00,
2019,Little Women,little women,12.0,Little Women,matched,Little Women,little_women_2019,2019,95,92,https://resizing.flixster.com/rYcj2hcdp1ffcGQQKtdmKhF82IE=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzdmMTk0MmQ2LTQzMmEtNGFmOC1hODEzLTRjNGRmOTFjYTQxNi53ZWJw,https://www.rottentomatoes.com/m/little_women_2019,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:58:30.052Z,2026-04-10T00:05:42.712409+00:00,
2019,Marriage Story,marriage story,11.0,Marriage Story,matched,Marriage Story,marriage_story_2019,2019,95,85,https://resizing.flixster.com/hTjy4hHVahHpFvTupVi7-jnMnuQ=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2YyODE2NjBkLWM3ZTYtNDNjMi05NzM0LTZjN2QyZjhiYTY0MC53ZWJw,https://www.rottentomatoes.com/m/marriage_story_2019,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:02:24.306Z,2026-04-10T00:05:42.712409+00:00,
2019,Once upon a Time...in Hollywood,once upon a time in hollywood,7.0,Once upon a Time...in Hollywood,matched,Once Upon a Time... In Hollywood,once_upon_a_time_in_hollywood,2019,86,70,https://resizing.flixster.com/XZhUDb2br0TYzoMUa0T5B-Az_c0=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2VkMmI3OGU4LWRlZDYtNGQ2MS1hZWRmLWU4ZGEzMjhkNTViNS53ZWJw,https://www.rottentomatoes.com/m/once_upon_a_time_in_hollywood,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T18:43:12.573Z,2026-04-10T00:05:42.712409+00:00,
2019,Parasite,parasite,11.0,Parasite,matched,Parasite,parasite_2019,2019,99,90,https://resizing.flixster.com/0nQ2niq2j-E4gdW_kB5H606atmc=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzZlZWEwMmY4LTk1OWUtNGEyOS04ODRmLTA0OWRjMzhlYWZkNi53ZWJw,https://www.rottentomatoes.com/m/parasite_2019,201,"ratio=1.00, exact-title, exact-year, has-score",2026-04-09T18:42:45.437Z,2026-04-10T00:05:42.712409+00:00,
2019,The Irishman,the irishman,11.0,The Irishman,matched,The Irishman,the_irishman,2019,95,86,https://resizing.flixster.com/GUewSzxRltnb1uUNG-K85DQXFqk=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzViMjBhZDM0LWMxNTUtNDA3OC05ZjVkLTg4MDliYjNhNjdkOC53ZWJw,https://www.rottentomatoes.com/m/the_irishman,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T01:01:38.272Z,2026-04-10T00:05:42.712409+00:00,
2020,Judas and the Black Messiah,judas and the black messiah,,Judas and the Black Messiah,matched,Judas and the Black Messiah,judas_and_the_black_messiah,2021,96,95,https://resizing.flixster.com/fkrnnYL6c2XpoT2bYabLpeIkB0U=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzllOWJlOTk0LTExMjktNDU0MC04MmNlLTg1ZTlkNjc0N2ViZC5qcGc=,https://www.rottentomatoes.com/m/judas_and_the_black_messiah,193,"ratio=1.00, exact-title, year-plus-one, main-title, has-score",2026-04-09T01:30:57.164Z,2026-04-10T00:05:42.712409+00:00,
2020,Mank,mank,,Mank,matched,Mank,mank,2020,83,62,https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p18858963_p_v8_ab.jpg,https://www.rottentomatoes.com/m/mank,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T16:20:07.672Z,2026-04-10T00:05:42.712409+00:00,
2020,Minari,minari,,Minari,matched,Minari,minari,2020,98,92,https://resizing.flixster.com/E18FO2BbJxaQTHe4xb6lIt59Apo=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2MxZGFjOGZmLWRiMDEtNDdkMi04OTA5LTk3YTU4YmVkZDE0MS5qcGc=,https://www.rottentomatoes.com/m/minari,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T11:51:15.907Z,2026-04-10T00:05:42.712409+00:00,
2020,Nomadland,nomadland,,Nomadland,matched,Nomadland,nomadland,2020,93,82,https://resizing.flixster.com/7TTnMSfqk40GyhbZ_ael5N4Zp9o=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzJjOWRjNGVkLTIwNDAtNDlmZS04MDM5LTNjYzM0ZDFlODhhMy5qcGc=,https://www.rottentomatoes.com/m/nomadland,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:02:46.167Z,2026-04-10T00:05:42.712409+00:00,
2020,Promising Young Woman,promising young woman,,Promising Young Woman,matched,Promising Young Woman,promising_young_woman,2020,90,87,https://resizing.flixster.com/1o6JAFpMU6u4Ju26iCZfQww3ozE=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2QzZTBmNWYyLTQ0OTItNGE4ZS1iMGJjLTc4YzQ5OTMwMTVkMS5qcGc=,https://www.rottentomatoes.com/m/promising_young_woman,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T20:04:20.891Z,2026-04-10T00:05:42.712409+00:00,
2020,Sound of Metal,sound of metal,,Sound of Metal,matched,Sound of Metal,sound_of_metal,2019,97,90,https://resizing.flixster.com/3eYXgGwGnn9Ld4Y3Nzij_BKPUKE=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzZmY2YwNDVjLWQ5NzctNDI3ZS1hZjc0LWU5NGU5ZmRlMzhkYS5wbmc=,https://www.rottentomatoes.com/m/sound_of_metal,193,"ratio=1.00, exact-title, year-plus-one, main-title, has-score",2026-04-09T13:22:11.149Z,2026-04-10T00:05:42.712409+00:00,
2020,The Father,the father,,The Father,matched,The Father,the_father_2021,2020,98,88,https://resizing.flixster.com/nhFN5sBxBw71nKh8O_TkesSHDx4=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzM2YzVhYWQyLTNmMTgtNDc0Ni1hZTFjLTUxN2ViZDBkYjNmZC5qcGc=,https://www.rottentomatoes.com/m/the_father_2021,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T02:11:22.567Z,2026-04-10T00:05:42.712409+00:00,
2020,The Trial of the Chicago 7,the trial of the chicago 7,,The Trial of the Chicago 7,matched,The Trial of the Chicago 7,the_trial_of_the_chicago_7,2020,89,90,https://resizing.flixster.com/J4_g29z9mN7GdcC1tT340TA6dYg=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2UyMGRlYzliLWJjYTQtNDYyNC04NmI2LTY1ODYyMTA2YWZlYi53ZWJw,https://www.rottentomatoes.com/m/the_trial_of_the_chicago_7,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T08:40:18.168Z,2026-04-10T00:05:42.712409+00:00,
2021,Belfast,belfast,,Belfast,matched,Belfast,belfast,2021,86,92,https://resizing.flixster.com/ETai5KqrMwxPkIXfgCWpc9zAf4o=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzZjOWRkM2RkLWM3ZjgtNGE5OC1iZTFiLWVjNWIwZWQxYjZiMi5qcGc=,https://www.rottentomatoes.com/m/belfast,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T11:16:11.749Z,2026-04-10T00:05:42.712409+00:00,
2021,CODA,coda,,CODA,matched,CODA,coda_2021,2021,94,91,https://resizing.flixster.com/SjEszAGGYlaasiZ_kJZhf5POWFg=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzdhMTUyZDA5LTlkMDktNGE0OC05ZjM3LThmZGQ3OTI1YTM4OS5wbmc=,https://www.rottentomatoes.com/m/coda_2021,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T01:07:38.078Z,2026-04-10T00:05:42.712409+00:00,
2021,Don't Look Up,don t look up,,Don't Look Up,matched,Don't Look Up,dont_look_up_2021,2021,56,78,https://resizing.flixster.com/iC6tded_K_movQT9LqrU2x46G4Y=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzg4Yjk0NDAxLWFhODgtNDE4ZC04MDJlLTZlZmIzYTFjMjdiYy5qcGc=,https://www.rottentomatoes.com/m/dont_look_up_2021,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:02:03.005Z,2026-04-10T00:05:42.712409+00:00,
2021,Drive My Car,drive my car,,Drive My Car,matched,Drive My Car,drive_my_car,2021,97,78,https://resizing.flixster.com/ro2jW5RZekSzKf2ypKBqxFb-g68=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzYyYTZjMzkwLWU0MGMtNDgyZC1hMDcwLWIyNGFjYTBkNTJlYi5qcGc=,https://www.rottentomatoes.com/m/drive_my_car,201,"ratio=1.00, exact-title, exact-year, has-score",2026-04-09T01:49:59.718Z,2026-04-10T00:05:42.712409+00:00,
2021,Dune,dune,,Dune,matched,Dune,dune_2021,2021,83,90,https://resizing.flixster.com/gcRn4_emLo1Iz5ndbvUOKDYq35c=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzdhYTI2NDJkLTU5YTYtNDNkOS05ZWQxLWZiNjFlOTZmYjZlZS5qcGc=,https://www.rottentomatoes.com/m/dune_2021,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:39:54.859Z,2026-04-10T00:05:42.712409+00:00,
2021,King Richard,king richard,,King Richard,matched,King Richard,king_richard,2021,90,98,https://resizing.flixster.com/gBrgxl755XtSC70b4NvP6D1DBa8=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzI3ZGZjMzdjLTI5MDAtNDlhNS1iY2IxLWUyOWFiNzY0MTVmZS5qcGc=,https://www.rottentomatoes.com/m/king_richard,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:35:30.065Z,2026-04-10T00:05:42.712409+00:00,
2021,Licorice Pizza,licorice pizza,,Licorice Pizza,matched,Licorice Pizza,licorice_pizza,2021,90,65,https://resizing.flixster.com/IrHHxOl5fDiUH6Y30dV8GGO5X2g=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzY1YjVkNmRkLTg1YTQtNGY0Yi05NjZkLThlMWQ0NGRiMTc0Zi5qcGc=,https://www.rottentomatoes.com/m/licorice_pizza,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:02:06.020Z,2026-04-10T00:05:42.712409+00:00,
2021,Nightmare Alley,nightmare alley,,Nightmare Alley,matched,Nightmare Alley,nightmare_alley_2021,2021,80,68,https://resizing.flixster.com/2q0ja5pOYxDRZ2b8LD4ukjr8zqI=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzgwNzVmNjE2LTJiY2QtNDhhMS04ODZlLTlkZDU4YzU5YjEzNi5qcGc=,https://www.rottentomatoes.com/m/nightmare_alley_2021,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T19:49:28.920Z,2026-04-10T00:05:42.712409+00:00,
2021,The Power of the Dog,the power of the dog,,The Power of the Dog,matched,The Power of the Dog,the_power_of_the_dog,2021,94,76,https://resizing.flixster.com/Rk7fdyOXFyc7Wn1iDsHMPH6OVjE=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzJiNjQ0YWVlLTFhZmQtNGQwYy05NzlhLTY1NDExZTQxNWU0Zi5qcGc=,https://www.rottentomatoes.com/m/the_power_of_the_dog,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:50:47.771Z,2026-04-10T00:05:42.712409+00:00,
2021,West Side Story,west side story,,West Side Story,matched,West Side Story,west_side_story_2021,2021,91,93,https://resizing.flixster.com/1-wvTp-iuqaDikrorqZBaYQdFvo=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzkzYTk5ZTVjLWJmYjYtNGYxYS1hMzQzLTI0NTAyNGNhMDVhYy5qcGc=,https://www.rottentomatoes.com/m/west_side_story_2021,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:02:39.096Z,2026-04-10T00:05:42.712409+00:00,
2022,All Quiet on the Western Front,all quiet on the western front,,All Quiet on the Western Front,matched,All Quiet on the Western Front,all_quiet_on_the_western_front_2022,2022,90,90,https://resizing.flixster.com/Tv-nj_XzcvU5GZthFm-0xrSvvjo=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzljM2U3Mjk3LWExNzgtNGE2NS05OTMxLWVlZmU1NzNlZWM5MS5qcGc=,https://www.rottentomatoes.com/m/all_quiet_on_the_western_front_2022,201,"ratio=1.00, exact-title, exact-year, has-score",2026-04-09T00:42:21.559Z,2026-04-10T00:05:42.712409+00:00,
2022,Avatar: The Way of Water,avatar the way of water,,Avatar: The Way of Water,matched,Avatar: The Way of Water,avatar_the_way_of_water,2022,76,92,https://resizing.flixster.com/gWWM2Ov0VLAuazwELZCVc9grUQI=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzgyMGM0ZDJiLWNmYjAtNGI3NS1hYTgzLTQ5YmU2ZjQwZWE0ZC5qcGc=,https://www.rottentomatoes.com/m/avatar_the_way_of_water,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T01:01:46.624Z,2026-04-10T00:05:42.712409+00:00,
2022,Elvis,elvis,,Elvis,matched,Elvis,elvis,2022,77,94,https://resizing.flixster.com/mYfU74jKBCV9KA_O7ktmk5exwu4=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzczNjAwNTk0LTRlZWEtNDY5Ni1iYWM1LWRhZjI1OWUzODNhNy5qcGc=,https://www.rottentomatoes.com/m/elvis,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:02:24.417Z,2026-04-10T00:05:42.712409+00:00,
2022,Everything Everywhere All at Once,everything everywhere all at once,,Everything Everywhere All at Once,matched,Everything Everywhere All at Once,everything_everywhere_all_at_once,2022,93,79,https://resizing.flixster.com/mx-agGjjsUK1QMyuv3AJhHI3hgo=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzA3ZjU2MGU1LWMxODItNDlkMC1hYzJhLTY2YzMwOGZkMDhiZi5qcGc=,https://www.rottentomatoes.com/m/everything_everywhere_all_at_once,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:40:46.967Z,2026-04-10T00:05:42.712409+00:00,
2022,The Banshees of Inisherin,the banshees of inisherin,,The Banshees of Inisherin,matched,The Banshees of Inisherin,the_banshees_of_inisherin,2022,96,75,https://resizing.flixster.com/SqYohHz5ela5G1qTZ8aKYunK2Oo=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzc4ZjI3ZDBiLTkwMDktNDVkZC1hZmI5LTJiNDdjNWRmZDVjOC5qcGc=,https://www.rottentomatoes.com/m/the_banshees_of_inisherin,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:02:24.968Z,2026-04-10T00:05:42.712409+00:00,
2022,The Fabelmans,the fabelmans,,The Fabelmans,matched,The Fabelmans,the_fabelmans,2022,92,83,https://resizing.flixster.com/sHWlKXB2LojbyFEGXuLICWYopdI=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzA3Y2Y3MTk3LWZkMWUtNGNjNS04YzY0LWI0YjNlNDNmYTRhNC5qcGc=,https://www.rottentomatoes.com/m/the_fabelmans,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T19:40:05.857Z,2026-04-10T00:05:42.712409+00:00,
2022,Top Gun: Maverick,top gun maverick,,Top Gun: Maverick,matched,Top Gun: Maverick,top_gun_maverick,2022,96,99,https://resizing.flixster.com/TIM4kfHTVZrfpF0tYt9LIU69A5s=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzU1OWIwMWQwLWYyZDItNDk4Yi04MDIxLWI3OTJlNDI1NjA3NS5qcGc=,https://www.rottentomatoes.com/m/top_gun_maverick,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T17:23:42.287Z,2026-04-10T00:05:42.712409+00:00,
2022,Triangle of Sadness,triangle of sadness,,Triangle of Sadness,matched,Triangle of Sadness,triangle_of_sadness,2022,72,80,https://resizing.flixster.com/z6ABTqY9Z_hs2mKAokadKfuTHyg=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzI5NTZjNDYwLWFkNDgtNDhlZC05OWE5LWZlYzRhMjgwZDJjMC5qcGc=,https://www.rottentomatoes.com/m/triangle_of_sadness,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:39:23.511Z,2026-04-10T00:05:42.712409+00:00,
2022,Tár,tar,,Tár,matched,Tár,tar_2022,2022,91,74,https://resizing.flixster.com/wFUHH4yTM6tmK4R-0f6pCrCPpB0=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzBlZGZjZWM1LTVkNmMtNDYzZC1iNjc0LTYwNDY0YTkzYTExYy5qcGc=,https://www.rottentomatoes.com/m/tar_2022,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T11:43:51.155Z,2026-04-10T00:05:42.712409+00:00,
2022,Women Talking,women talking,,Women Talking,matched,Women Talking,women_talking,2022,90,80,https://resizing.flixster.com/YK7EnYmnlr7njPaqZ_x-mdAI86A=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2FmZDQxZTlhLTYyN2ItNDc5ZS04NjEzLWU2NmY3Y2JkNTkwMi5qcGc=,https://www.rottentomatoes.com/m/women_talking,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:04:50.385Z,2026-04-10T00:05:42.712409+00:00,
2023,American Fiction,american fiction,,American Fiction,matched,American Fiction,american_fiction,2023,93,95,https://resizing.flixster.com/Kes35WjbggKb9o6T7JG1nBGE2RE=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2M4ODA3YzJjLTA5YWItNDFhZi1hNDc5LTc0MWU0NWMxYTU3ZS5qcGc=,https://www.rottentomatoes.com/m/american_fiction,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T09:22:30.502Z,2026-04-10T00:05:42.712409+00:00,
